Instance,Terminal,Layer,X location,Y location,Voltage
_227_,VDD,Metal1,28.6560,48.7830,1.200000
_226_,VDD,Metal1,27.1210,41.2460,1.199789
_225_,VDD,Metal1,24.1020,49.3050,1.200000
_224_,VDD,Metal1,9.1200,48.6460,1.200000
_223_,VDD,Metal1,26.6410,41.9130,1.199789
_222_,VDD,Metal1,30.3420,41.4150,1.199785
_221_,VDD,Metal1,36.9600,42.0730,1.199782
_220_,VDD,Metal1,23.2780,41.9130,1.199790
_219_,VDD,Metal1,6.6100,41.2480,1.199793
_218_,VDD,Metal1,8.0160,34.3760,1.199470
_217_,VDD,Metal1,10.9320,48.8010,1.200000
_216_,VDD,Metal1,15.5100,41.8600,1.199793
_215_,VDD,Metal1,18.1860,41.9460,1.199793
_214_,VDD,Metal1,11.0760,34.4190,1.199470
_213_,VDD,Metal1,12.5330,41.9460,1.199793
_212_,VDD,Metal1,6.5050,57.0350,1.200000
_211_,VDD,Metal1,50.3630,33.6200,1.199453
_210_,VDD,Metal1,48.9230,34.4190,1.199453
_209_,VDD,Metal1,45.9360,34.3760,1.199463
_208_,VDD,Metal1,60.7180,33.6860,1.199451
_207_,VDD,Metal1,55.7820,26.2950,1.199302
_206_,VDD,Metal1,48.5160,26.8590,1.199307
_205_,VDD,Metal1,26.8800,26.9530,1.199331
_204_,VDD,Metal1,50.1610,26.1260,1.199307
_203_,VDD,Metal1,46.2230,33.6630,1.199463
_202_,VDD,Metal1,44.4010,26.7930,1.199308
_201_,VDD,Metal1,53.3100,26.1260,1.199302
_200_,VDD,Metal1,34.8010,26.1260,1.199330
_199_,VDD,Metal1,38.9160,26.0600,1.199325
_198_,VDD,Metal1,44.1600,18.4060,1.199731
_197_,VDD,Metal1,36.1020,33.8550,1.199466
_196_,VDD,Metal1,35.2780,19.2330,1.199731
_195_,VDD,Metal1,30.9610,19.2330,1.199732
_194_,VDD,Metal1,28.8300,18.5660,1.199734
_193_,VDD,Metal1,29.9030,34.3760,1.199469
_192_,VDD,Metal1,26.4360,19.2990,1.199735
_191_,VDD,Metal1,26.8430,34.4190,1.199469
