Instance,Terminal,Layer,X location,Y location,Voltage
_172_,VSS,Metal1,37.2150,67.7760,0.000000
_171_,VSS,Metal1,39.6150,60.7430,0.000000
_170_,VSS,Metal1,35.2950,67.7760,0.000000
_169_,VSS,Metal1,41.5350,60.7430,0.000000
_168_,VSS,Metal1,38.8260,67.7100,0.000000
_167_,VSS,Metal1,28.8530,60.8100,0.000000
_166_,VSS,Metal1,36.0530,60.8100,0.000000
_165_,VSS,Metal1,47.7460,67.7300,0.000000
_164_,VSS,Metal1,55.4530,60.7900,0.000000
_163_,VSS,Metal1,23.5550,60.6350,0.000000
_162_,VSS,Metal1,47.7460,60.1700,0.000000
_161_,VSS,Metal1,41.9850,60.2160,0.000000
_160_,VSS,Metal1,25.9730,60.1500,0.000000
_159_,VSS,Metal1,30.9730,60.7900,0.000000
_158_,VSS,Metal1,24.0530,60.1500,0.000000
_157_,VSS,Metal1,56.4130,67.7300,0.000000
_156_,VSS,Metal1,34.0270,60.6600,0.000000
_155_,VSS,Metal1,44.3300,67.7860,0.000000
_154_,VSS,Metal1,40.8200,67.7500,0.000000
_153_,VSS,Metal1,36.9060,60.1500,0.000000
_152_,VSS,Metal1,29.7520,67.7540,0.000000
_151_,VSS,Metal1,48.2300,60.6380,0.000000
_150_,VSS,Metal1,55.3420,60.2460,0.000000
_149_,VSS,Metal1,8.3850,45.0960,0.000000
_148_,VSS,Metal1,32.3860,67.7300,0.000000
_147_,VSS,Metal1,10.8150,45.0960,0.000000
_146_,VSS,Metal1,40.8350,52.7650,0.000000
_145_,VSS,Metal1,8.3850,60.2160,0.000000
_144_,VSS,Metal1,6.9450,45.6230,0.000000
_143_,VSS,Metal1,9.1730,67.7100,0.000000
_142_,VSS,Metal1,49.3880,53.1000,0.000000
_141_,VSS,Metal1,38.9310,45.1800,0.000000
_140_,VSS,Metal1,20.6320,45.6450,0.000000
_139_,VSS,Metal1,22.7860,67.7300,0.000000
_138_,VSS,Metal1,26.9330,60.8100,0.000000
_137_,VSS,Metal1,30.3950,60.2270,0.000000
_136_,VSS,Metal1,16.4300,60.7610,0.000000
_135_,VSS,Metal1,52.3730,45.6900,0.000000
_134_,VSS,Metal1,18.1860,60.1500,0.000000
_133_,VSS,Metal1,12.2250,60.2160,0.000000
_132_,VSS,Metal1,23.7500,45.5180,0.000000
_131_,VSS,Metal1,12.5310,60.6600,0.000000
_130_,VSS,Metal1,10.6130,60.1500,0.000000
_129_,VSS,Metal1,22.1900,22.4320,0.000330
_128_,VSS,Metal1,22.1030,38.1300,0.000307
_127_,VSS,Metal1,11.8900,29.9920,0.000863
_126_,VSS,Metal1,38.2900,30.4870,0.001946
_125_,VSS,Metal1,48.9360,45.6900,0.000000
